Level    PRESSURE   K1    K2    K3    K4    K5    K6    K7    K8    K9    K10
  43  2.356E+05   0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  44  2.240E+05   0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  45  2.131E+05   0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  46  2.026E+05   0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  47  1.928E+05   0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  48  1.833E+05   0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  49  1.638E+05   0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  50  1.481E+05   0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  51  1.340E+05   0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  52  1.213E+05   0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  53  1.097E+05   0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  54  9.927E+04   0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  55  8.982E+04   0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  56  8.125E+04   0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  57  7.353E+04   0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  58  6.652E+04   0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  59  6.020E+04   0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  60  5.446E+04   0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  61  4.926E+04   0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  62  4.460E+04   0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  63  4.036E+04   0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  64  3.651E+04   0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  65  3.303E+04   0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  66  2.991E+04   0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  67  2.704E+04   0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  68  2.448E+04   0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  69  2.215E+04   0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  70  2.004E+04   0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  71  1.815E+04   0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  72  1.642E+04   0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  73  1.487E+04   0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  74  1.346E+04   0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  75  1.217E+04   0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  76  1.102E+04   0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  77  9.969E+03   0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  78  9.020E+03   0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  79  8.164E+03   0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  80  7.385E+03   0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  81  6.685E+03   0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  82  6.047E+03   0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  83  5.474E+03   0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  84  4.951E+03   0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  85  4.481E+03   0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  86  4.055E+03   0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  87  3.667E+03   0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  88  3.316E+03   0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  89  3.001E+03   0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  90  2.716E+03   0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  91  2.457E+03   0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  92  2.222E+03   0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  93  2.011E+03   0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  94  1.819E+03   0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  95  1.646E+03   0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  96  1.489E+03   0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  97  1.347E+03   0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  98  1.219E+03   0.000E+00  0.000E+00  0.000E+00  1.194E-36  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  99  1.102E+03   0.000E+00  0.000E+00  0.000E+00  7.448E-34  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  3.919E-38
 100  9.972E+02   0.000E+00  0.000E+00  0.000E+00  1.758E-31  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  9.251E-36
 101  9.018E+02   0.000E+00  0.000E+00  0.000E+00  2.405E-29  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.265E-33
 102  8.161E+02   0.000E+00  0.000E+00  0.000E+00  2.209E-27  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.162E-31
 103  7.384E+02   0.000E+00  0.000E+00  0.000E+00  1.441E-25  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  7.582E-30
 104  6.676E+02   0.000E+00  0.000E+00  0.000E+00  1.056E-23  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  5.553E-28
 105  6.038E+02   0.000E+00  0.000E+00  0.000E+00  4.729E-22  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  2.488E-26
 106  5.463E+02   0.000E+00  0.000E+00  0.000E+00  1.422E-20  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  7.480E-25
 107  4.941E+02   0.000E+00  0.000E+00  0.000E+00  3.110E-19  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.636E-23
 108  4.470E+02   0.000E+00  0.000E+00  0.000E+00  5.204E-18  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  2.738E-22
 109  4.044E+02   0.000E+00  0.000E+00  0.000E+00  8.294E-17  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  4.363E-21
 110  3.656E+02   0.000E+00  0.000E+00  0.000E+00  1.010E-15  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  5.312E-20
 111  3.308E+02   0.000E+00  0.000E+00  0.000E+00  9.409E-15  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  4.950E-19
 112  2.991E+02   0.000E+00  0.000E+00  0.000E+00  7.148E-14  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  3.761E-18
 113  2.705E+02   0.000E+00  0.000E+00  0.000E+00  4.518E-13  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  2.377E-17
 114  2.447E+02   0.000E+00  0.000E+00  0.000E+00  2.740E-12  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.442E-16
 115  2.213E+02   0.000E+00  0.000E+00  0.000E+00  1.380E-11  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  7.262E-16
 116  2.001E+02   0.000E+00  0.000E+00  0.000E+00  6.112E-11  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  3.216E-15
 117  1.811E+02   0.000E+00  0.000E+00  0.000E+00  2.431E-10  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.279E-14
 118  1.638E+02   0.000E+00  0.000E+00  0.000E+00  9.011E-10  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  4.741E-14
 119  1.482E+02   0.000E+00  0.000E+00  0.000E+00  3.105E-09  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.634E-13
 120  1.340E+02   0.000E+00  0.000E+00  0.000E+00  9.801E-09  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  5.156E-13
 121  1.212E+02   0.000E+00  0.000E+00  0.000E+00  2.828E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.488E-12
 122  1.096E+02   0.000E+00  0.000E+00  0.000E+00  7.549E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  3.972E-12
 123  9.912E+01   0.000E+00  0.000E+00  0.000E+00  1.887E-07  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  9.928E-12
 124  8.963E+01   0.000E+00  0.000E+00  0.000E+00  4.354E-07  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  2.291E-11
 125  8.112E+01   0.000E+00  0.000E+00  0.000E+00  9.331E-07  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  4.909E-11
 126  7.338E+01   0.000E+00  0.000E+00  0.000E+00  1.869E-06  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  9.831E-11
 127  6.637E+01   0.000E+00  0.000E+00  0.000E+00  3.531E-06  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.858E-10
 128  6.001E+01   0.000E+00  0.000E+00  0.000E+00  6.301E-06  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  3.315E-10
 129  5.430E+01   0.000E+00  0.000E+00  0.000E+00  1.061E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  5.581E-10
 130  4.908E+01   0.000E+00  0.000E+00  0.000E+00  1.707E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  8.982E-10
 131  4.441E+01   0.000E+00  0.000E+00  0.000E+00  2.624E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.380E-09
 132  4.019E+01   0.000E+00  0.000E+00  0.000E+00  3.871E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  2.037E-09
 133  3.635E+01   0.000E+00  0.000E+00  0.000E+00  5.502E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  2.895E-09
 134  3.288E+01   0.000E+00  0.000E+00  0.000E+00  7.561E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  3.978E-09
 135  2.974E+01   0.000E+00  0.000E+00  0.000E+00  1.009E-04  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  5.308E-09
 136  2.692E+01   0.000E+00  0.000E+00  0.000E+00  1.309E-04  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  6.884E-09
 137  2.433E+01   0.000E+00  0.000E+00  0.000E+00  1.654E-04  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  8.703E-09
 138  1.752E+01   0.000E+00  0.000E+00  0.000E+00  3.095E-04  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.629E-08
 139  1.251E+01   0.000E+00  0.000E+00  0.000E+00  4.862E-04  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  2.558E-08
 140  8.952E+00   0.000E+00  2.344E-37  0.000E+00  6.685E-04  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  3.516E-08
 141  6.407E+00   0.000E+00  1.355E-28  0.000E+00  8.502E-04  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  4.462E-08
 142  4.584E+00   0.000E+00  5.426E-22  0.000E+00  1.105E-03  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  5.732E-08
 143  3.283E+00   0.000E+00  1.188E-16  0.000E+00  1.638E-03  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  8.303E-08
 144  2.351E+00   0.000E+00  2.091E-12  0.000E+00  2.573E-03  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.315E-07
 145  1.684E+00   0.000E+00  1.071E-08  0.000E+00  3.866E-03  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  2.294E-07
 146  1.207E+00   0.000E+00  3.270E-06  0.000E+00  5.228E-03  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  4.709E-07
 147  8.644E-01   0.000E+00  1.047E-04  0.000E+00  6.353E-03  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.175E-06
 148  6.189E-01   0.000E+00  7.866E-04  0.000E+00  7.145E-03  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  3.120E-06
 149  4.433E-01   0.000E+00  2.191E-03  0.000E+00  7.596E-03  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  6.106E-06
 150  3.176E-01   0.000E+00  3.501E-03  0.000E+00  7.817E-03  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  8.682E-06
 151  2.273E-01   0.000E+00  4.205E-03  0.000E+00  7.906E-03  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.014E-05
 152  1.626E-01   0.000E+00  4.457E-03  0.000E+00  7.934E-03  1.736E-32  1.229E-32  1.514E-33  1.514E-33  3.473E-33  1.079E-05
 153  1.163E-01   0.000E+00  4.526E-03  0.000E+00  7.943E-03  8.910E-27  5.969E-27  1.003E-27  1.002E-27  1.787E-27  1.111E-05
 154  8.334E-02   0.000E+00  4.546E-03  0.000E+00  7.946E-03  4.407E-22  2.620E-22  7.548E-23  7.103E-23  1.418E-22  1.134E-05
 155  5.961E-02   0.000E+00  4.556E-03  6.958E-36  7.947E-03  2.125E-17  1.088E-17  5.091E-18  4.537E-18  1.066E-17  1.163E-05
 156  4.263E-02   0.000E+00  4.562E-03  7.886E-27  7.948E-03  8.945E-14  4.587E-14  2.140E-14  1.895E-14  4.514E-14  1.211E-05
 157  3.049E-02   0.000E+00  4.567E-03  6.401E-20  7.949E-03  3.931E-11  2.070E-11  8.932E-12  7.935E-12  1.858E-11  1.288E-05
 158  2.183E-02   0.000E+00  4.572E-03  9.849E-16  7.950E-03  3.382E-09  1.833E-09  7.189E-10  6.453E-10  1.448E-09  1.399E-05
 159  1.562E-02   0.000E+00  4.583E-03  2.109E-12  7.950E-03  9.543E-08  5.273E-08  1.918E-08  1.744E-08  3.702E-08  1.560E-05
 160  1.119E-02   0.000E+00  4.616E-03  4.539E-10  7.951E-03  1.078E-06  6.015E-07  2.111E-07  1.938E-07  3.938E-07  1.862E-05
 161  8.025E-03   0.000E+00  4.696E-03  2.386E-08  7.951E-03  7.130E-06  4.039E-06  1.400E-06  1.282E-06  2.569E-06  2.739E-05
 162  5.761E-03   0.000E+00  4.836E-03  3.721E-07  7.951E-03  2.909E-05  1.728E-05  5.824E-06  5.223E-06  1.065E-05  5.116E-05
 163  4.146E-03   0.000E+00  5.053E-03  2.789E-06  7.951E-03  8.910E-05  5.795E-05  1.823E-05  1.567E-05  3.329E-05  1.066E-04
 164  2.990E-03   0.000E+00  5.343E-03  1.148E-05  7.952E-03  2.101E-04  1.527E-04  4.367E-05  3.549E-05  7.937E-05  2.073E-04
 165  2.165E-03   0.000E+00  5.698E-03  3.147E-05  7.955E-03  4.098E-04  3.311E-04  8.598E-05  6.572E-05  1.550E-04  3.609E-04
 166  1.574E-03   0.000E+00  6.097E-03  6.443E-05  7.958E-03  6.882E-04  6.081E-04  1.452E-04  1.045E-04  2.593E-04  5.619E-04
 167  1.147E-03   0.000E+00  6.511E-03  1.069E-04  7.963E-03  1.028E-03  9.758E-04  2.176E-04  1.486E-04  3.852E-04  7.939E-04
 168  8.397E-04   0.000E+00  6.925E-03  1.538E-04  7.968E-03  1.413E-03  1.418E-03  2.999E-04  1.956E-04  5.263E-04  1.042E-03
 169  6.166E-04   0.000E+00  7.302E-03  1.974E-04  7.973E-03  1.799E-03  1.885E-03  3.835E-04  2.412E-04  6.675E-04  1.280E-03
 170  4.545E-04   0.000E+00  7.644E-03  2.354E-04  7.977E-03  2.177E-03  2.361E-03  4.669E-04  2.857E-04  8.064E-04  1.501E-03
 171  3.360E-04   6.780E-33  7.938E-03  2.655E-04  7.981E-03  2.520E-03  2.809E-03  5.450E-04  3.270E-04  9.343E-04  1.694E-03
 172  2.491E-04   6.299E-26  8.185E-03  2.885E-04  7.983E-03  2.821E-03  3.214E-03  6.161E-04  3.650E-04  1.049E-03  1.858E-03
 173  1.849E-04   2.760E-21  8.381E-03  3.048E-04  7.985E-03  3.068E-03  3.554E-03  6.763E-04  3.976E-04  1.145E-03  1.989E-03
 174  1.376E-04   9.857E-17  8.537E-03  3.164E-04  7.986E-03  3.267E-03  3.835E-03  7.264E-04  4.250E-04  1.223E-03  2.093E-03
