Level        PRESSURE   K11    K12    K13    K14    K15    K16    K17    K18    K19    K20
  43  2.356E+05   0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.379E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  44  2.240E+05   0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  2.087E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  45  2.131E+05   0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  3.159E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  46  2.026E+05   0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  4.396E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  47  1.928E+05   0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  6.163E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  48  1.833E+05   0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  8.444E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  49  1.638E+05   0.000E+00  1.175E-35  0.000E+00  0.000E+00  0.000E+00  1.557E-04  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  50  1.481E+05   0.000E+00  2.280E-32  0.000E+00  0.000E+00  0.000E+00  2.572E-04  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  51  1.340E+05   0.000E+00  1.696E-29  0.000E+00  0.000E+00  0.000E+00  3.979E-04  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  52  1.213E+05   0.000E+00  6.819E-27  0.000E+00  0.000E+00  0.000E+00  5.927E-04  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  53  1.097E+05   0.000E+00  1.263E-24  0.000E+00  0.000E+00  0.000E+00  8.415E-04  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  54  9.927E+04   0.000E+00  1.762E-22  0.000E+00  0.000E+00  0.000E+00  1.178E-03  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  55  8.982E+04   0.000E+00  1.563E-20  0.000E+00  0.000E+00  0.000E+00  1.600E-03  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  56  8.125E+04   0.000E+00  9.174E-19  0.000E+00  0.000E+00  0.000E+00  2.117E-03  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  57  7.353E+04   0.000E+00  3.183E-17  0.000E+00  0.000E+00  0.000E+00  2.705E-03  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  58  6.652E+04   0.000E+00  9.068E-16  0.000E+00  0.000E+00  0.000E+00  3.416E-03  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  59  6.020E+04   0.000E+00  1.887E-14  0.000E+00  0.000E+00  0.000E+00  4.232E-03  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  60  5.446E+04   0.000E+00  2.649E-13  0.000E+00  0.000E+00  0.000E+00  5.109E-03  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  61  4.926E+04   0.000E+00  3.055E-12  0.000E+00  0.000E+00  0.000E+00  6.095E-03  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  62  4.460E+04   0.000E+00  2.801E-11  0.000E+00  0.000E+00  0.000E+00  7.166E-03  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  63  4.036E+04   0.000E+00  2.065E-10  0.000E+00  0.000E+00  0.000E+00  8.310E-03  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  64  3.651E+04   0.000E+00  1.264E-09  0.000E+00  0.000E+00  0.000E+00  9.527E-03  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  65  3.303E+04   0.000E+00  6.534E-09  0.000E+00  0.000E+00  0.000E+00  1.081E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  66  2.991E+04   0.000E+00  2.879E-08  0.000E+00  0.000E+00  0.000E+00  1.215E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  67  2.704E+04   0.000E+00  1.107E-07  0.000E+00  0.000E+00  0.000E+00  1.354E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  68  2.448E+04   0.000E+00  3.744E-07  0.000E+00  0.000E+00  0.000E+00  1.496E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  69  2.215E+04   0.000E+00  1.128E-06  0.000E+00  0.000E+00  0.000E+00  1.639E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  70  2.004E+04   0.000E+00  3.058E-06  0.000E+00  0.000E+00  0.000E+00  1.783E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  71  1.815E+04   0.000E+00  7.536E-06  0.000E+00  0.000E+00  0.000E+00  1.926E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  72  1.642E+04   0.000E+00  1.702E-05  0.000E+00  0.000E+00  0.000E+00  2.066E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  73  1.487E+04   0.000E+00  3.563E-05  0.000E+00  0.000E+00  0.000E+00  2.205E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  74  1.346E+04   0.000E+00  6.982E-05  0.000E+00  0.000E+00  0.000E+00  2.341E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  75  1.217E+04   0.000E+00  1.280E-04  0.000E+00  0.000E+00  0.000E+00  2.473E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  76  1.102E+04   0.000E+00  2.221E-04  0.000E+00  0.000E+00  0.000E+00  2.601E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  77  9.969E+03   0.000E+00  3.655E-04  0.000E+00  0.000E+00  0.000E+00  2.726E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  78  9.020E+03   0.000E+00  5.746E-04  0.000E+00  0.000E+00  0.000E+00  2.847E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  79  8.164E+03   0.000E+00  8.641E-04  0.000E+00  0.000E+00  0.000E+00  2.964E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  80  7.385E+03   0.000E+00  1.252E-03  0.000E+00  0.000E+00  0.000E+00  3.077E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  81  6.685E+03   0.000E+00  1.752E-03  0.000E+00  0.000E+00  0.000E+00  3.185E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  82  6.047E+03   0.000E+00  2.372E-03  0.000E+00  0.000E+00  0.000E+00  3.290E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  83  5.474E+03   0.000E+00  3.123E-03  0.000E+00  0.000E+00  0.000E+00  3.390E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  84  4.951E+03   0.000E+00  4.007E-03  0.000E+00  0.000E+00  0.000E+00  3.485E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  85  4.481E+03   0.000E+00  5.017E-03  0.000E+00  0.000E+00  0.000E+00  3.575E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  86  4.055E+03   0.000E+00  6.157E-03  0.000E+00  0.000E+00  0.000E+00  3.660E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  87  3.667E+03   0.000E+00  7.407E-03  0.000E+00  0.000E+00  0.000E+00  3.741E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  88  3.316E+03   0.000E+00  8.758E-03  0.000E+00  0.000E+00  0.000E+00  3.816E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  89  3.001E+03   0.000E+00  1.019E-02  0.000E+00  0.000E+00  0.000E+00  3.886E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  90  2.716E+03   0.000E+00  1.169E-02  0.000E+00  0.000E+00  0.000E+00  3.951E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  91  2.457E+03   0.000E+00  1.324E-02  0.000E+00  0.000E+00  0.000E+00  4.012E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  92  2.222E+03   0.000E+00  1.481E-02  0.000E+00  0.000E+00  0.000E+00  4.068E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  93  2.011E+03   0.000E+00  1.640E-02  0.000E+00  0.000E+00  0.000E+00  4.119E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  94  1.819E+03   0.000E+00  1.799E-02  0.000E+00  0.000E+00  0.000E+00  4.167E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  95  1.646E+03   0.000E+00  1.955E-02  0.000E+00  0.000E+00  0.000E+00  4.210E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  96  1.489E+03   0.000E+00  2.109E-02  0.000E+00  0.000E+00  0.000E+00  4.251E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  97  1.347E+03   0.000E+00  2.258E-02  0.000E+00  0.000E+00  0.000E+00  4.289E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  98  1.219E+03   0.000E+00  2.402E-02  0.000E+00  0.000E+00  0.000E+00  4.324E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  99  1.102E+03   0.000E+00  2.541E-02  0.000E+00  0.000E+00  0.000E+00  4.358E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 100  9.972E+02   0.000E+00  2.673E-02  0.000E+00  0.000E+00  0.000E+00  4.390E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 101  9.018E+02   0.000E+00  2.799E-02  0.000E+00  0.000E+00  0.000E+00  4.421E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 102  8.161E+02   0.000E+00  2.918E-02  0.000E+00  0.000E+00  0.000E+00  4.451E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 103  7.384E+02   0.000E+00  3.029E-02  0.000E+00  0.000E+00  0.000E+00  4.481E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 104  6.676E+02   0.000E+00  3.134E-02  0.000E+00  0.000E+00  0.000E+00  4.511E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 105  6.038E+02   0.000E+00  3.233E-02  0.000E+00  0.000E+00  0.000E+00  4.540E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 106  5.463E+02   0.000E+00  3.324E-02  0.000E+00  0.000E+00  0.000E+00  4.568E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 107  4.941E+02   0.000E+00  3.409E-02  0.000E+00  0.000E+00  0.000E+00  4.596E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 108  4.470E+02   0.000E+00  3.488E-02  0.000E+00  0.000E+00  0.000E+00  4.622E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 109  4.044E+02   0.000E+00  3.561E-02  0.000E+00  0.000E+00  0.000E+00  4.646E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 110  3.656E+02   0.000E+00  3.629E-02  0.000E+00  0.000E+00  0.000E+00  4.668E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 111  3.308E+02   0.000E+00  3.691E-02  0.000E+00  0.000E+00  0.000E+00  4.687E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 112  2.991E+02   0.000E+00  3.748E-02  0.000E+00  0.000E+00  0.000E+00  4.704E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 113  2.705E+02   0.000E+00  3.800E-02  0.000E+00  0.000E+00  0.000E+00  4.717E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 114  2.447E+02   0.000E+00  3.848E-02  0.000E+00  0.000E+00  0.000E+00  4.727E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 115  2.213E+02   0.000E+00  3.892E-02  0.000E+00  0.000E+00  0.000E+00  4.733E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 116  2.001E+02   0.000E+00  3.933E-02  0.000E+00  0.000E+00  0.000E+00  4.735E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 117  1.811E+02   0.000E+00  3.970E-02  0.000E+00  0.000E+00  0.000E+00  4.734E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 118  1.638E+02   0.000E+00  4.003E-02  0.000E+00  0.000E+00  0.000E+00  4.730E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 119  1.482E+02   0.000E+00  4.034E-02  0.000E+00  0.000E+00  0.000E+00  4.723E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 120  1.340E+02   0.000E+00  4.062E-02  0.000E+00  0.000E+00  0.000E+00  4.712E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 121  1.212E+02   0.000E+00  4.087E-02  0.000E+00  0.000E+00  0.000E+00  4.699E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 122  1.096E+02   0.000E+00  4.110E-02  0.000E+00  0.000E+00  0.000E+00  4.684E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 123  9.912E+01   0.000E+00  4.132E-02  0.000E+00  0.000E+00  0.000E+00  4.666E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 124  8.963E+01   0.000E+00  4.151E-02  0.000E+00  0.000E+00  0.000E+00  4.646E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 125  8.112E+01   0.000E+00  4.168E-02  0.000E+00  0.000E+00  0.000E+00  4.625E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 126  7.338E+01   0.000E+00  4.184E-02  0.000E+00  0.000E+00  0.000E+00  4.603E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 127  6.637E+01   0.000E+00  4.198E-02  0.000E+00  0.000E+00  0.000E+00  4.580E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 128  6.001E+01   0.000E+00  4.212E-02  0.000E+00  0.000E+00  0.000E+00  4.556E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 129  5.430E+01   0.000E+00  4.223E-02  0.000E+00  0.000E+00  0.000E+00  4.532E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 130  4.908E+01   0.000E+00  4.234E-02  0.000E+00  0.000E+00  0.000E+00  4.508E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 131  4.441E+01   0.000E+00  4.244E-02  0.000E+00  0.000E+00  0.000E+00  4.484E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 132  4.019E+01   0.000E+00  4.253E-02  0.000E+00  0.000E+00  0.000E+00  4.460E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 133  3.635E+01   0.000E+00  4.261E-02  0.000E+00  0.000E+00  0.000E+00  4.436E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 134  3.288E+01   0.000E+00  4.268E-02  0.000E+00  0.000E+00  0.000E+00  4.413E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 135  2.974E+01   0.000E+00  4.275E-02  0.000E+00  0.000E+00  0.000E+00  4.391E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 136  2.692E+01   0.000E+00  4.281E-02  0.000E+00  0.000E+00  0.000E+00  4.370E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 137  2.433E+01   0.000E+00  4.286E-02  0.000E+00  0.000E+00  0.000E+00  4.348E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 138  1.752E+01   0.000E+00  4.300E-02  0.000E+00  0.000E+00  0.000E+00  4.286E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 139  1.251E+01   0.000E+00  4.311E-02  0.000E+00  0.000E+00  0.000E+00  4.229E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 140  8.952E+00   1.332E-35  4.319E-02  2.190E-36  1.252E-36  4.694E-37  4.180E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 141  6.407E+00   2.077E-28  4.324E-02  3.949E-29  2.256E-29  8.461E-30  4.139E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 142  4.584E+00   8.555E-23  4.328E-02  2.118E-23  1.210E-23  4.538E-24  4.105E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 143  3.283E+00   3.279E-18  4.331E-02  1.176E-18  6.721E-19  2.520E-19  4.076E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 144  2.351E+00   2.826E-14  4.333E-02  1.233E-14  7.048E-15  2.643E-15  4.055E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 145  1.684E+00   3.518E-11  4.335E-02  2.447E-11  1.398E-11  5.243E-12  4.038E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 146  1.207E+00   4.345E-09  4.336E-02  4.119E-09  2.353E-09  8.825E-10  4.025E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 147  8.644E-01   8.837E-08  4.336E-02  9.837E-08  5.621E-08  2.108E-08  4.016E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 148  6.189E-01   5.389E-07  4.337E-02  6.834E-07  3.905E-07  1.464E-07  4.008E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 149  4.433E-01   1.414E-06  4.337E-02  2.110E-06  1.206E-06  4.521E-07  4.003E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 150  3.176E-01   2.314E-06  4.337E-02  4.184E-06  2.391E-06  8.966E-07  4.000E-02  1.419E-34  2.028E-35  2.433E-34  0.000E+00
 151  2.273E-01   2.970E-06  4.338E-02  6.451E-06  3.686E-06  1.382E-06  3.997E-02  2.401E-29  3.430E-30  4.116E-29  0.000E+00
 152  1.626E-01   3.407E-06  4.338E-02  8.574E-06  4.900E-06  1.837E-06  3.995E-02  2.580E-25  3.686E-26  4.424E-25  1.389E-32
 153  1.163E-01   3.735E-06  4.338E-02  1.053E-05  6.036E-06  2.254E-06  3.993E-02  1.591E-21  2.274E-22  2.728E-21  6.700E-27
 154  8.334E-02   4.025E-06  4.338E-02  1.249E-05  7.313E-06  2.652E-06  3.992E-02  4.879E-18  6.974E-19  8.364E-18  2.385E-22
 155  5.961E-02   4.373E-06  4.338E-02  1.522E-05  9.613E-06  3.136E-06  3.992E-02  1.913E-15  2.864E-16  3.287E-15  5.702E-18
 156  4.263E-02   4.904E-06  4.338E-02  2.000E-05  1.439E-05  3.877E-06  3.991E-02  1.400E-13  7.609E-14  2.702E-13  2.425E-14
 157  3.049E-02   5.717E-06  4.338E-02  2.815E-05  2.319E-05  5.052E-06  3.991E-02  4.983E-12  2.680E-11  2.400E-11  1.270E-11
 158  2.183E-02   6.829E-06  4.338E-02  4.229E-05  3.927E-05  6.978E-06  3.991E-02  2.711E-10  2.420E-09  2.028E-09  1.316E-09
 159  1.562E-02   8.306E-06  4.338E-02  7.203E-05  7.466E-05  1.082E-05  3.990E-02  8.690E-09  7.222E-08  6.492E-08  4.274E-08
 160  1.119E-02   1.063E-05  4.338E-02  1.349E-04  1.519E-04  1.866E-05  3.990E-02  1.085E-07  8.639E-07  7.991E-07  5.260E-07
 161  8.025E-03   1.659E-05  4.338E-02  2.599E-04  3.116E-04  3.357E-05  3.990E-02  7.483E-07  6.101E-06  5.560E-06  3.660E-06
 162  5.761E-03   3.261E-05  4.338E-02  4.596E-04  5.850E-04  5.560E-05  3.990E-02  3.088E-06  2.658E-05  2.347E-05  1.548E-05
 163  4.146E-03   7.111E-05  4.338E-02  7.577E-04  1.033E-03  8.454E-05  3.990E-02  9.581E-06  8.637E-05  7.442E-05  4.923E-05
 164  2.990E-03   1.431E-04  4.338E-02  1.148E-03  1.681E-03  1.164E-04  3.990E-02  2.316E-05  2.132E-04  1.822E-04  1.209E-04
 165  2.165E-03   2.558E-04  4.338E-02  1.628E-03  2.553E-03  1.485E-04  3.990E-02  4.663E-05  4.300E-04  3.683E-04  2.454E-04
 166  1.574E-03   4.063E-04  4.338E-02  2.176E-03  3.622E-03  1.784E-04  3.990E-02  8.085E-05  7.396E-04  6.385E-04  4.267E-04
 167  1.147E-03   5.838E-04  4.338E-02  2.761E-03  4.826E-03  2.045E-04  3.990E-02  1.243E-04  1.124E-03  9.796E-04  6.561E-04
 168  8.397E-04   7.782E-04  4.338E-02  3.362E-03  6.113E-03  2.267E-04  3.990E-02  1.749E-04  1.564E-03  1.375E-03  9.228E-04
 169  6.166E-04   9.680E-04  4.338E-02  3.925E-03  7.358E-03  2.443E-04  3.990E-02  2.269E-04  2.012E-03  1.781E-03  1.197E-03
 170  4.545E-04   1.149E-03  4.338E-02  4.452E-03  8.546E-03  2.584E-04  3.990E-02  2.788E-04  2.456E-03  2.186E-03  1.471E-03
 171  3.360E-04   1.310E-03  4.338E-02  4.915E-03  9.612E-03  2.693E-04  3.990E-02  3.268E-04  2.866E-03  2.560E-03  1.724E-03
 172  2.491E-04   1.449E-03  4.338E-02  5.316E-03  1.054E-02  2.777E-04  3.990E-02  3.696E-04  3.233E-03  2.895E-03  1.951E-03
 173  1.849E-04   1.562E-03  4.338E-02  5.641E-03  1.131E-02  2.840E-04  3.990E-02  4.051E-04  3.539E-03  3.173E-03  2.140E-03
 174  1.376E-04   1.652E-03  4.338E-02  5.903E-03  1.193E-02  2.887E-04  3.990E-02  4.341E-04  3.790E-03  3.401E-03  2.295E-03
